trial_number,state,value,brier_score,duration,params,n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,dataset,test_brier_score
74,1,-0.11508792949321107,0.11508792949321107,8.789999,"{'n_estimators': 1025, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.9}",1025,log_loss,20.0,8,1,sqrt,0.9,Titanic,0.1520592793866828
75,1,-0.11507252347668939,0.11507252347668939,8.894333,"{'n_estimators': 1033, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.9}",1033,log_loss,20.0,8,1,sqrt,0.9,Titanic,0.1520592793866828
76,1,-0.11548196889051458,0.11548196889051458,8.600787,"{'n_estimators': 1012, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.9}",1012,log_loss,20.0,10,1,sqrt,0.9,Titanic,0.1520592793866828
77,1,-0.11545660132480044,0.11545660132480044,8.781742,"{'n_estimators': 1033, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 11, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.9}",1033,log_loss,20.0,11,1,sqrt,0.9,Titanic,0.1520592793866828
78,2,-0.11335239836438255,0.11335239836438255,7.599208,"{'n_estimators': 1139, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 11, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_samples': 0.9}",1139,log_loss,20.0,11,2,sqrt,0.9,Titanic,0.1520592793866828
79,1,-0.11490978074927802,0.11490978074927802,10.88072,"{'n_estimators': 1255, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.9}",1255,log_loss,20.0,8,1,sqrt,0.9,Titanic,0.1520592793866828
80,2,-0.11911784514239437,0.11911784514239437,2.031328,"{'n_estimators': 1284, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 9, 'min_samples_leaf': 7, 'max_features': 0.25, 'max_samples': 0.9}",1284,log_loss,20.0,9,7,0.25,0.9,Titanic,0.1520592793866828
81,1,-0.11505732638848014,0.11505732638848014,9.171696,"{'n_estimators': 1047, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.9}",1047,log_loss,20.0,8,1,sqrt,0.9,Titanic,0.1520592793866828
82,1,-0.11497371548573292,0.11497371548573292,10.468383,"{'n_estimators': 1218, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.9}",1218,log_loss,20.0,9,1,sqrt,0.9,Titanic,0.1520592793866828
83,1,-0.11492862811813014,0.11492862811813014,10.515382,"{'n_estimators': 1227, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.9}",1227,log_loss,20.0,8,1,sqrt,0.9,Titanic,0.1520592793866828
84,1,-0.11497106889233155,0.11497106889233155,10.302219,"{'n_estimators': 1206, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.9}",1206,log_loss,20.0,8,1,sqrt,0.9,Titanic,0.1520592793866828
85,1,-0.11496517191679037,0.11496517191679037,10.351051,"{'n_estimators': 1215, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.9}",1215,log_loss,20.0,8,1,sqrt,0.9,Titanic,0.1520592793866828
86,1,-0.11492033773589463,0.11492033773589463,10.513791,"{'n_estimators': 1225, 'criterion': 'log_loss', 'max_depth': 20, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.9}",1225,log_loss,20.0,8,1,sqrt,0.9,Titanic,0.1520592793866828
87,1,-0.11441149236307928,0.11441149236307928,10.194477,"{'n_estimators': 1216, 'criterion': 'log_loss', 'max_depth': 10, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.9}",1216,log_loss,10.0,8,1,sqrt,0.9,Titanic,0.1520592793866828
88,2,-0.1155898808440965,0.1155898808440965,1.906917,"{'n_estimators': 1251, 'criterion': 'log_loss', 'max_depth': 10, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_samples': 0.5}",1251,log_loss,10.0,9,2,sqrt,0.5,Titanic,0.1520592793866828
89,1,-0.11457988580748565,0.11457988580748565,10.108424,"{'n_estimators': 1200, 'criterion': 'log_loss', 'max_depth': 10, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.9}",1200,log_loss,10.0,9,1,sqrt,0.9,Titanic,0.1520592793866828
90,2,-0.11606442549826144,0.11606442549826144,1.768072,"{'n_estimators': 1188, 'criterion': 'log_loss', 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 0.1, 'max_samples': 0.9}",1188,log_loss,10.0,10,1,0.1,0.9,Titanic,0.1520592793866828
91,1,-0.11463463573433821,0.11463463573433821,11.565501,"{'n_estimators': 1376, 'criterion': 'log_loss', 'max_depth': 10, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.9}",1376,log_loss,10.0,9,1,sqrt,0.9,Titanic,0.1520592793866828
92,1,-0.11461644542592937,0.11461644542592937,11.627772,"{'n_estimators': 1388, 'criterion': 'log_loss', 'max_depth': 10, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.9}",1388,log_loss,10.0,9,1,sqrt,0.9,Titanic,0.1520592793866828
93,1,-0.11462582784460296,0.11462582784460296,11.654389,"{'n_estimators': 1384, 'criterion': 'log_loss', 'max_depth': 10, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.9}",1384,log_loss,10.0,9,1,sqrt,0.9,Titanic,0.1520592793866828
94,1,-0.1152972752865952,0.1152972752865952,12.225507,"{'n_estimators': 1424, 'criterion': 'log_loss', 'max_depth': 10, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_samples': 0.9}",1424,log_loss,10.0,9,2,sqrt,0.9,Titanic,0.1520592793866828
95,1,-0.11512282021832121,0.11512282021832121,11.440149,"{'n_estimators': 1374, 'criterion': 'log_loss', 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.9}",1374,log_loss,10.0,10,1,sqrt,0.9,Titanic,0.1520592793866828
96,1,-0.11567663267172326,0.11567663267172326,10.626383,"{'n_estimators': 1316, 'criterion': 'log_loss', 'max_depth': 10, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.7}",1316,log_loss,10.0,9,1,sqrt,0.7,Titanic,0.1520592793866828
97,1,-0.11461095413454692,0.11461095413454692,10.847842,"{'n_estimators': 1286, 'criterion': 'log_loss', 'max_depth': 10, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.9}",1286,log_loss,10.0,9,1,sqrt,0.9,Titanic,0.1520592793866828
98,2,-0.11405209450861407,0.11405209450861407,2.035329,"{'n_estimators': 1258, 'criterion': 'log_loss', 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_samples': 0.9}",1258,log_loss,10.0,10,5,sqrt,0.9,Titanic,0.1520592793866828
99,1,-0.1153590668264672,0.1153590668264672,11.52007,"{'n_estimators': 1378, 'criterion': 'log_loss', 'max_depth': 10, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_samples': 0.9}",1378,log_loss,10.0,9,2,sqrt,0.9,Titanic,0.1520592793866828
